sample_id,original_idx,vistgerd_idx,vistlendi_idx,vistgerd,vistlendi
551,6382,5,12,Brokflóavist,Votlendi
552,836,51,12,Sandmýravist,Votlendi
553,336,21,9,Grasvíðiskriðuvist,Skriður og klettar
554,2421,60,12,Starungsmýravist,Votlendi
555,5515,50,5,Sanda- og vikravist,Melar og sandlendi
556,3300,34,8,Lyngmóavist á láglendi,Mólendi
557,1645,28,7,Hélumosavist,Moslendi
558,3809,41,5,Mosamelavist,Melar og sandlendi
559,4328,63,12,Tjarnastararflóavist,Votlendi
560,3299,25,7,Hraungambravist,Moslendi
561,4435,13,8,Fjalldrapamóavist,Mólendi
562,3642,5,12,Brokflóavist,Votlendi
563,7262,57,2,Snarrótarvist,Graslendi
564,4832,16,8,Fléttumóavist,Mólendi
565,1638,36,2,Língresis- og vingulsvist,Graslendi
566,1094,50,5,Sanda- og vikravist,Melar og sandlendi
567,4228,19,5,Grasmelavist,Melar og sandlendi
568,7807,36,2,Língresis- og vingulsvist,Graslendi
569,7215,42,8,Mosamóavist,Mólendi
570,4281,54,11,Sjávarkletta- og eyjavist,Strandlendi
571,1403,26,12,Hrossanálarvist,Votlendi
572,2354,64,0,Tún og akurlendi,Aðrar landgerðir
573,1915,20,8,Grasmóavist,Mólendi
574,4279,34,8,Lyngmóavist á láglendi,Mólendi
575,5335,10,5,Eyðimelavist,Melar og sandlendi
576,4600,5,12,Brokflóavist,Votlendi
577,1967,64,0,Tún og akurlendi,Aðrar landgerðir
578,1255,60,12,Starungsmýravist,Votlendi
579,6381,63,12,Tjarnastararflóavist,Votlendi
580,5531,10,5,Eyðimelavist,Melar og sandlendi
581,1154,20,8,Grasmóavist,Mólendi
582,3823,48,12,Runnamýravist á láglendi,Votlendi
583,6446,60,12,Starungsmýravist,Votlendi
584,3333,34,8,Lyngmóavist á láglendi,Mólendi
585,4380,68,5,Víðimelavist,Melar og sandlendi
586,5164,10,5,Eyðimelavist,Melar og sandlendi
587,2611,42,8,Mosamóavist,Mólendi
588,586,18,11,Grashólavist,Strandlendi
589,2869,20,8,Grasmóavist,Mólendi
590,2129,5,12,Brokflóavist,Votlendi
591,1684,34,8,Lyngmóavist á láglendi,Mólendi
592,3243,25,7,Hraungambravist,Moslendi
593,7580,25,7,Hraungambravist,Moslendi
594,5550,34,8,Lyngmóavist á láglendi,Mólendi
595,1304,26,12,Hrossanálarvist,Votlendi
596,2944,48,12,Runnamýravist á láglendi,Votlendi
597,5425,10,5,Eyðimelavist,Melar og sandlendi
598,5692,60,12,Starungsmýravist,Votlendi
599,783,60,12,Starungsmýravist,Votlendi
600,6537,42,8,Mosamóavist,Mólendi
601,5324,21,9,Grasvíðiskriðuvist,Skriður og klettar
602,5879,60,12,Starungsmýravist,Votlendi
603,678,17,2,Grasengjavist,Graslendi
604,5019,26,12,Hrossanálarvist,Votlendi
605,5865,20,8,Grasmóavist,Mólendi
606,5455,16,8,Fléttumóavist,Mólendi
607,5104,25,7,Hraungambravist,Moslendi
608,7872,25,7,Hraungambravist,Moslendi
609,2586,5,12,Brokflóavist,Votlendi
610,886,33,8,Lyngmóavist á hálendi,Mólendi
611,2910,60,12,Starungsmýravist,Votlendi
612,5117,13,8,Fjalldrapamóavist,Mólendi
613,879,45,12,Rekjuvist,Votlendi
614,3127,42,8,Mosamóavist,Mólendi
615,1692,60,12,Starungsmýravist,Votlendi
616,2160,60,12,Starungsmýravist,Votlendi
617,1937,1,1,Auravist,Eyrar
618,59,32,3,Lynghraunavist,Hraunlendi
619,7710,25,7,Hraungambravist,Moslendi
620,2780,5,12,Brokflóavist,Votlendi
621,243,13,8,Fjalldrapamóavist,Mólendi
622,2462,23,12,Gulstararflóavist,Votlendi
623,3563,38,7,Melagambravist,Moslendi
624,238,34,8,Lyngmóavist á láglendi,Mólendi
625,6568,48,12,Runnamýravist á láglendi,Votlendi
626,2308,5,12,Brokflóavist,Votlendi
627,5917,60,12,Starungsmýravist,Votlendi
628,3319,20,8,Grasmóavist,Mólendi
629,2333,60,12,Starungsmýravist,Votlendi
630,4451,41,5,Mosamelavist,Melar og sandlendi
631,3628,5,12,Brokflóavist,Votlendi
632,2826,60,12,Starungsmýravist,Votlendi
633,2689,19,5,Grasmelavist,Melar og sandlendi
634,2172,60,12,Starungsmýravist,Votlendi
635,7076,15,3,Fléttuhraunavist,Hraunlendi
636,6824,57,2,Snarrótarvist,Graslendi
637,4301,47,12,Runnamýravist á hálendi,Votlendi
638,406,11,2,Finnungsvist,Graslendi
639,1055,8,1,Eyravist,Eyrar
640,5535,28,7,Hélumosavist,Moslendi
641,6934,60,12,Starungsmýravist,Votlendi
642,818,19,5,Grasmelavist,Melar og sandlendi
643,3311,42,8,Mosamóavist,Mólendi
644,572,23,12,Gulstararflóavist,Votlendi
645,2623,60,12,Starungsmýravist,Votlendi
646,6108,26,12,Hrossanálarvist,Votlendi
647,89,10,5,Eyðimelavist,Melar og sandlendi
648,2864,19,5,Grasmelavist,Melar og sandlendi
649,1872,58,8,Starmóavist,Mólendi
650,1854,39,6,Moldavist,Moldir
651,4506,32,3,Lynghraunavist,Hraunlendi
652,5785,5,12,Brokflóavist,Votlendi
653,3896,13,8,Fjalldrapamóavist,Mólendi
654,7087,34,8,Lyngmóavist á láglendi,Mólendi
655,3318,19,5,Grasmelavist,Melar og sandlendi
656,3621,25,7,Hraungambravist,Moslendi
657,1904,19,5,Grasmelavist,Melar og sandlendi
658,527,22,11,Gulstararfitjavist,Strandlendi
659,7622,14,8,Flagmóavist,Mólendi
660,1585,42,8,Mosamóavist,Mólendi
661,2699,41,5,Mosamelavist,Melar og sandlendi
662,7356,23,12,Gulstararflóavist,Votlendi
663,2662,20,8,Grasmóavist,Mólendi
664,2225,60,12,Starungsmýravist,Votlendi
665,3660,25,7,Hraungambravist,Moslendi
666,7593,63,12,Tjarnastararflóavist,Votlendi
667,5185,19,5,Grasmelavist,Melar og sandlendi
668,6342,60,12,Starungsmýravist,Votlendi
669,4835,57,2,Snarrótarvist,Graslendi
670,6473,48,12,Runnamýravist á láglendi,Votlendi
671,1227,60,12,Starungsmýravist,Votlendi
672,4278,34,8,Lyngmóavist á láglendi,Mólendi
673,6423,18,11,Grashólavist,Strandlendi
674,6665,29,10,Kjarrskógavist,Skóglendi
675,7044,3,2,Blómgresisvist,Graslendi
676,5432,68,5,Víðimelavist,Melar og sandlendi
677,3457,63,12,Tjarnastararflóavist,Votlendi
678,1158,36,2,Língresis- og vingulsvist,Graslendi
679,4694,50,5,Sanda- og vikravist,Melar og sandlendi
680,6434,18,11,Grashólavist,Strandlendi
681,7778,42,8,Mosamóavist,Mólendi
682,5487,50,5,Sanda- og vikravist,Melar og sandlendi
683,6074,5,12,Brokflóavist,Votlendi
684,1408,25,7,Hraungambravist,Moslendi
685,1695,57,2,Snarrótarvist,Graslendi
686,2049,59,12,Starungsflóavist,Votlendi
687,1870,57,2,Snarrótarvist,Graslendi
688,4649,1,1,Auravist,Eyrar
689,6051,5,12,Brokflóavist,Votlendi
690,1551,36,2,Língresis- og vingulsvist,Graslendi
691,3153,20,8,Grasmóavist,Mólendi
692,2723,60,12,Starungsmýravist,Votlendi
693,6639,3,2,Blómgresisvist,Graslendi
694,1947,48,12,Runnamýravist á láglendi,Votlendi
695,5312,38,7,Melagambravist,Moslendi
696,3083,60,12,Starungsmýravist,Votlendi
697,2233,48,12,Runnamýravist á láglendi,Votlendi
698,3515,25,7,Hraungambravist,Moslendi
699,6454,17,2,Grasengjavist,Graslendi
700,4024,32,3,Lynghraunavist,Hraunlendi
701,1823,42,8,Mosamóavist,Mólendi
702,6689,47,12,Runnamýravist á hálendi,Votlendi
703,7635,34,8,Lyngmóavist á láglendi,Mólendi
704,2008,60,12,Starungsmýravist,Votlendi
705,3725,42,8,Mosamóavist,Mólendi
706,7121,60,12,Starungsmýravist,Votlendi
707,3854,34,8,Lyngmóavist á láglendi,Mólendi
708,241,60,12,Starungsmýravist,Votlendi
709,6092,17,2,Grasengjavist,Graslendi
710,5854,5,12,Brokflóavist,Votlendi
711,1555,17,2,Grasengjavist,Graslendi
712,2886,1,1,Auravist,Eyrar
713,7106,20,8,Grasmóavist,Mólendi
714,2903,60,12,Starungsmýravist,Votlendi
715,2024,60,12,Starungsmýravist,Votlendi
716,1526,34,8,Lyngmóavist á láglendi,Mólendi
717,5886,60,12,Starungsmýravist,Votlendi
718,5090,32,3,Lynghraunavist,Hraunlendi
719,7702,5,12,Brokflóavist,Votlendi
720,1883,63,12,Tjarnastararflóavist,Votlendi
721,7834,59,12,Starungsflóavist,Votlendi
722,5215,13,8,Fjalldrapamóavist,Mólendi
723,7933,11,2,Finnungsvist,Graslendi
724,6998,18,11,Grashólavist,Strandlendi
725,5041,19,5,Grasmelavist,Melar og sandlendi
726,6478,20,8,Grasmóavist,Mólendi
727,7787,63,12,Tjarnastararflóavist,Votlendi
728,12,67,8,Víðikjarrvist,Mólendi
729,4954,13,8,Fjalldrapamóavist,Mólendi
730,3301,20,8,Grasmóavist,Mólendi
731,5259,34,8,Lyngmóavist á láglendi,Mólendi
732,7024,14,8,Flagmóavist,Mólendi
733,4290,62,11,Strandmelhólavist,Strandlendi
734,4560,28,7,Hélumosavist,Moslendi
735,2072,41,5,Mosamelavist,Melar og sandlendi
736,571,52,11,Sandstrandarvist,Strandlendi
737,2741,58,8,Starmóavist,Mólendi
738,4458,13,8,Fjalldrapamóavist,Mólendi
739,6610,26,12,Hrossanálarvist,Votlendi
740,190,60,12,Starungsmýravist,Votlendi
741,3269,20,8,Grasmóavist,Mólendi
742,2957,31,9,Ljónslappaskriðuvist,Skriður og klettar
743,4302,47,12,Runnamýravist á hálendi,Votlendi
744,1132,42,8,Mosamóavist,Mólendi
745,7688,57,2,Snarrótarvist,Graslendi
746,6279,34,8,Lyngmóavist á láglendi,Mólendi
747,1810,60,12,Starungsmýravist,Votlendi
748,5160,10,5,Eyðimelavist,Melar og sandlendi
749,2976,60,12,Starungsmýravist,Votlendi
750,2698,65,0,Uppgræðslur,Aðrar landgerðir
751,2244,60,12,Starungsmýravist,Votlendi
752,6894,57,2,Snarrótarvist,Graslendi
753,947,33,8,Lyngmóavist á hálendi,Mólendi
754,4419,5,12,Brokflóavist,Votlendi
755,5573,29,10,Kjarrskógavist,Skóglendi
756,4680,13,8,Fjalldrapamóavist,Mólendi
757,7053,25,7,Hraungambravist,Moslendi
758,3228,41,5,Mosamelavist,Melar og sandlendi
759,1868,67,8,Víðikjarrvist,Mólendi
760,5030,13,8,Fjalldrapamóavist,Mólendi
761,4867,61,2,Stinnastararvist,Graslendi
762,3699,5,12,Brokflóavist,Votlendi
763,4031,34,8,Lyngmóavist á láglendi,Mólendi
764,2763,0,0,Alaskalúpína,Aðrar landgerðir
765,6244,34,8,Lyngmóavist á láglendi,Mólendi
766,2046,60,12,Starungsmýravist,Votlendi
767,1977,48,12,Runnamýravist á láglendi,Votlendi
768,7732,34,8,Lyngmóavist á láglendi,Mólendi
769,2968,19,5,Grasmelavist,Melar og sandlendi
770,7492,18,11,Grashólavist,Strandlendi
771,3142,60,12,Starungsmýravist,Votlendi
772,6245,34,8,Lyngmóavist á láglendi,Mólendi
773,6428,18,11,Grashólavist,Strandlendi
774,6284,34,8,Lyngmóavist á láglendi,Mólendi
775,3633,63,12,Tjarnastararflóavist,Votlendi
776,1941,63,12,Tjarnastararflóavist,Votlendi
777,6534,55,0,Skógarkerfill og fleiri áþekkar tegundir,Aðrar landgerðir
778,5436,10,5,Eyðimelavist,Melar og sandlendi
779,5218,16,8,Fléttumóavist,Mólendi
780,7973,60,12,Starungsmýravist,Votlendi
781,5175,58,8,Starmóavist,Mólendi
782,7094,48,12,Runnamýravist á láglendi,Votlendi
783,7566,61,2,Stinnastararvist,Graslendi
784,2601,63,12,Tjarnastararflóavist,Votlendi
785,585,53,11,Sjávarfitjungsvist,Strandlendi
786,2754,60,12,Starungsmýravist,Votlendi
787,2784,5,12,Brokflóavist,Votlendi
788,5184,48,12,Runnamýravist á láglendi,Votlendi
789,7472,60,12,Starungsmýravist,Votlendi
790,3921,26,12,Hrossanálarvist,Votlendi
791,3422,34,8,Lyngmóavist á láglendi,Mólendi
792,1756,48,12,Runnamýravist á láglendi,Votlendi
793,6465,48,12,Runnamýravist á láglendi,Votlendi
794,7903,28,7,Hélumosavist,Moslendi
795,2107,60,12,Starungsmýravist,Votlendi
796,1635,6,2,Bugðupuntsvist,Graslendi
797,5728,36,2,Língresis- og vingulsvist,Graslendi
798,4866,41,5,Mosamelavist,Melar og sandlendi
799,6191,60,12,Starungsmýravist,Votlendi
800,6379,5,12,Brokflóavist,Votlendi
801,1298,68,5,Víðimelavist,Melar og sandlendi
802,4749,16,8,Fléttumóavist,Mólendi
803,5331,68,5,Víðimelavist,Melar og sandlendi
804,1104,15,3,Fléttuhraunavist,Hraunlendi
805,7437,23,12,Gulstararflóavist,Votlendi
806,6902,13,8,Fjalldrapamóavist,Mólendi
807,3764,48,12,Runnamýravist á láglendi,Votlendi
808,2985,19,5,Grasmelavist,Melar og sandlendi
809,7361,23,12,Gulstararflóavist,Votlendi
810,5186,19,5,Grasmelavist,Melar og sandlendi
811,4478,16,8,Fléttumóavist,Mólendi
812,751,59,12,Starungsflóavist,Votlendi
813,789,67,8,Víðikjarrvist,Mólendi
814,5277,40,3,Mosahraunavist,Hraunlendi
815,3056,60,12,Starungsmýravist,Votlendi
816,2928,60,12,Starungsmýravist,Votlendi
817,71,13,8,Fjalldrapamóavist,Mólendi
818,3814,13,8,Fjalldrapamóavist,Mólendi
819,4720,25,7,Hraungambravist,Moslendi
820,851,10,5,Eyðimelavist,Melar og sandlendi
821,7219,58,8,Starmóavist,Mólendi
822,3019,63,12,Tjarnastararflóavist,Votlendi
823,3118,42,8,Mosamóavist,Mólendi
824,2518,19,5,Grasmelavist,Melar og sandlendi
825,7,13,8,Fjalldrapamóavist,Mólendi
826,7080,28,7,Hélumosavist,Moslendi
827,3849,2,10,Birkiskógur,Skóglendi
828,7910,12,4,Fjallahveravist,Jarðhitasvæði
829,4441,59,12,Starungsflóavist,Votlendi
830,7767,6,2,Bugðupuntsvist,Graslendi
831,213,17,2,Grasengjavist,Graslendi
832,7571,48,12,Runnamýravist á láglendi,Votlendi
833,5379,68,5,Víðimelavist,Melar og sandlendi
834,1457,23,12,Gulstararflóavist,Votlendi
835,936,68,5,Víðimelavist,Melar og sandlendi
836,1601,58,8,Starmóavist,Mólendi
837,5490,18,11,Grashólavist,Strandlendi
838,795,19,5,Grasmelavist,Melar og sandlendi
839,3226,42,8,Mosamóavist,Mólendi
840,453,25,7,Hraungambravist,Moslendi
841,4002,20,8,Grasmóavist,Mólendi
842,883,8,1,Eyravist,Eyrar
843,5154,10,5,Eyðimelavist,Melar og sandlendi
844,2852,20,8,Grasmóavist,Mólendi
845,6042,5,12,Brokflóavist,Votlendi
846,4562,61,2,Stinnastararvist,Graslendi
847,1359,34,8,Lyngmóavist á láglendi,Mólendi
848,4634,42,8,Mosamóavist,Mólendi
849,6981,18,11,Grashólavist,Strandlendi
850,4728,17,2,Grasengjavist,Graslendi
851,2317,25,7,Hraungambravist,Moslendi
852,1173,60,12,Starungsmýravist,Votlendi
853,1965,60,12,Starungsmýravist,Votlendi
854,1876,23,12,Gulstararflóavist,Votlendi
855,2178,60,12,Starungsmýravist,Votlendi
856,2090,60,12,Starungsmýravist,Votlendi
857,6846,36,2,Língresis- og vingulsvist,Graslendi
858,484,18,11,Grashólavist,Strandlendi
859,7666,59,12,Starungsflóavist,Votlendi
860,2541,5,12,Brokflóavist,Votlendi
861,2665,26,12,Hrossanálarvist,Votlendi
862,2135,60,12,Starungsmýravist,Votlendi
863,3259,5,12,Brokflóavist,Votlendi
864,5358,33,8,Lyngmóavist á hálendi,Mólendi
865,3325,20,8,Grasmóavist,Mólendi
866,633,60,12,Starungsmýravist,Votlendi
867,457,62,11,Strandmelhólavist,Strandlendi
868,4662,10,5,Eyðimelavist,Melar og sandlendi
869,1749,13,8,Fjalldrapamóavist,Mólendi
870,4433,57,2,Snarrótarvist,Graslendi
871,5883,60,12,Starungsmýravist,Votlendi
872,6518,60,12,Starungsmýravist,Votlendi
873,192,3,2,Blómgresisvist,Graslendi
874,3183,58,8,Starmóavist,Mólendi
875,6549,53,11,Sjávarfitjungsvist,Strandlendi
876,7461,36,2,Língresis- og vingulsvist,Graslendi
877,188,23,12,Gulstararflóavist,Votlendi
878,2639,20,8,Grasmóavist,Mólendi
879,1935,64,0,Tún og akurlendi,Aðrar landgerðir
880,1929,26,12,Hrossanálarvist,Votlendi
881,4974,10,5,Eyðimelavist,Melar og sandlendi
882,2705,60,12,Starungsmýravist,Votlendi
883,7407,60,12,Starungsmýravist,Votlendi
884,4413,19,5,Grasmelavist,Melar og sandlendi
885,2735,20,8,Grasmóavist,Mólendi
886,4669,19,5,Grasmelavist,Melar og sandlendi
887,3497,48,12,Runnamýravist á láglendi,Votlendi
888,4833,58,8,Starmóavist,Mólendi
889,315,5,12,Brokflóavist,Votlendi
890,3897,13,8,Fjalldrapamóavist,Mólendi
891,4012,36,2,Língresis- og vingulsvist,Graslendi
892,2498,19,5,Grasmelavist,Melar og sandlendi
893,3860,20,8,Grasmóavist,Mólendi
894,2007,20,8,Grasmóavist,Mólendi
895,6173,29,10,Kjarrskógavist,Skóglendi
896,4445,57,2,Snarrótarvist,Graslendi
897,5518,50,5,Sanda- og vikravist,Melar og sandlendi
898,4389,32,3,Lynghraunavist,Hraunlendi
899,5151,9,3,Eyðihraunavist,Hraunlendi
900,1301,26,12,Hrossanálarvist,Votlendi
901,7663,59,12,Starungsflóavist,Votlendi
902,5561,1,1,Auravist,Eyrar
903,5890,5,12,Brokflóavist,Votlendi
904,5697,48,12,Runnamýravist á láglendi,Votlendi
905,2312,34,8,Lyngmóavist á láglendi,Mólendi
906,1168,13,8,Fjalldrapamóavist,Mólendi
907,964,63,12,Tjarnastararflóavist,Votlendi
908,2560,1,1,Auravist,Eyrar
909,4919,13,8,Fjalldrapamóavist,Mólendi
910,227,57,2,Snarrótarvist,Graslendi
911,4491,69,8,Víðimóavist,Mólendi
912,408,23,12,Gulstararflóavist,Votlendi
913,6951,18,11,Grashólavist,Strandlendi
914,1942,5,12,Brokflóavist,Votlendi
915,6606,63,12,Tjarnastararflóavist,Votlendi
916,2774,19,5,Grasmelavist,Melar og sandlendi
917,1848,33,8,Lyngmóavist á hálendi,Mólendi
918,3015,48,12,Runnamýravist á láglendi,Votlendi
919,4101,67,8,Víðikjarrvist,Mólendi
920,512,31,9,Ljónslappaskriðuvist,Skriður og klettar
921,3184,5,12,Brokflóavist,Votlendi
922,7851,60,12,Starungsmýravist,Votlendi
923,6994,60,12,Starungsmýravist,Votlendi
924,2927,60,12,Starungsmýravist,Votlendi
925,3952,20,8,Grasmóavist,Mólendi
926,3316,14,8,Flagmóavist,Mólendi
927,1466,17,2,Grasengjavist,Graslendi
928,4804,13,8,Fjalldrapamóavist,Mólendi
929,1207,36,2,Língresis- og vingulsvist,Graslendi
930,57,32,3,Lynghraunavist,Hraunlendi
931,5497,9,3,Eyðihraunavist,Hraunlendi
932,3935,26,12,Hrossanálarvist,Votlendi
933,7042,67,8,Víðikjarrvist,Mólendi
934,4885,16,8,Fléttumóavist,Mólendi
935,3899,34,8,Lyngmóavist á láglendi,Mólendi
936,2616,60,12,Starungsmýravist,Votlendi
937,7060,5,12,Brokflóavist,Votlendi
938,7329,60,12,Starungsmýravist,Votlendi
939,2044,60,12,Starungsmýravist,Votlendi
940,1784,14,8,Flagmóavist,Mólendi
941,6502,48,12,Runnamýravist á láglendi,Votlendi
942,749,59,12,Starungsflóavist,Votlendi
943,1895,60,12,Starungsmýravist,Votlendi
944,2013,60,12,Starungsmýravist,Votlendi
945,6174,48,12,Runnamýravist á láglendi,Votlendi
946,2137,34,8,Lyngmóavist á láglendi,Mólendi
947,6193,60,12,Starungsmýravist,Votlendi
948,6692,6,2,Bugðupuntsvist,Graslendi
949,1582,36,2,Língresis- og vingulsvist,Graslendi
950,5420,28,7,Hélumosavist,Moslendi
951,6855,57,2,Snarrótarvist,Graslendi
952,5077,13,8,Fjalldrapamóavist,Mólendi
953,1753,13,8,Fjalldrapamóavist,Mólendi
954,5634,36,2,Língresis- og vingulsvist,Graslendi
955,6601,23,12,Gulstararflóavist,Votlendi
956,5228,36,2,Língresis- og vingulsvist,Graslendi
957,428,3,2,Blómgresisvist,Graslendi
958,4578,13,8,Fjalldrapamóavist,Mólendi
959,5871,14,8,Flagmóavist,Mólendi
960,8,34,8,Lyngmóavist á láglendi,Mólendi
961,3744,13,8,Fjalldrapamóavist,Mólendi
962,6923,26,12,Hrossanálarvist,Votlendi
963,6194,17,2,Grasengjavist,Graslendi
964,531,26,12,Hrossanálarvist,Votlendi
965,3682,58,8,Starmóavist,Mólendi
966,365,5,12,Brokflóavist,Votlendi
967,3373,42,8,Mosamóavist,Mólendi
968,6820,23,12,Gulstararflóavist,Votlendi
969,3743,25,7,Hraungambravist,Moslendi
970,7366,23,12,Gulstararflóavist,Votlendi
971,7160,34,8,Lyngmóavist á láglendi,Mólendi
972,7563,5,12,Brokflóavist,Votlendi
973,4143,3,2,Blómgresisvist,Graslendi
974,1863,41,5,Mosamelavist,Melar og sandlendi
975,6295,34,8,Lyngmóavist á láglendi,Mólendi
976,2744,38,7,Melagambravist,Moslendi
977,7771,20,8,Grasmóavist,Mólendi
978,7959,63,12,Tjarnastararflóavist,Votlendi
979,7007,60,12,Starungsmýravist,Votlendi
980,3902,25,7,Hraungambravist,Moslendi
981,5725,57,2,Snarrótarvist,Graslendi
982,277,31,9,Ljónslappaskriðuvist,Skriður og klettar
983,5224,34,8,Lyngmóavist á láglendi,Mólendi
984,3159,60,12,Starungsmýravist,Votlendi
985,1190,36,2,Língresis- og vingulsvist,Graslendi
986,45,62,11,Strandmelhólavist,Strandlendi
987,4011,60,12,Starungsmýravist,Votlendi
988,535,60,12,Starungsmýravist,Votlendi
989,3820,13,8,Fjalldrapamóavist,Mólendi
990,6320,34,8,Lyngmóavist á láglendi,Mólendi
991,217,57,2,Snarrótarvist,Graslendi
992,6956,18,11,Grashólavist,Strandlendi
993,6857,19,5,Grasmelavist,Melar og sandlendi
994,191,69,8,Víðimóavist,Mólendi
995,1502,23,12,Gulstararflóavist,Votlendi
996,6777,63,12,Tjarnastararflóavist,Votlendi
997,2207,25,7,Hraungambravist,Moslendi
998,4057,36,2,Língresis- og vingulsvist,Graslendi
999,1006,58,8,Starmóavist,Mólendi
1000,5809,14,8,Flagmóavist,Mólendi
1001,6417,5,12,Brokflóavist,Votlendi
1002,7149,34,8,Lyngmóavist á láglendi,Mólendi
1003,3938,34,8,Lyngmóavist á láglendi,Mólendi
1004,3878,13,8,Fjalldrapamóavist,Mólendi
1005,1663,34,8,Lyngmóavist á láglendi,Mólendi
1006,7246,13,8,Fjalldrapamóavist,Mólendi
1007,3351,25,7,Hraungambravist,Moslendi
1008,2484,60,12,Starungsmýravist,Votlendi
1009,286,22,11,Gulstararfitjavist,Strandlendi
1010,4531,3,2,Blómgresisvist,Graslendi
1011,5656,42,8,Mosamóavist,Mólendi
1012,5150,9,3,Eyðihraunavist,Hraunlendi
1013,6271,34,8,Lyngmóavist á láglendi,Mólendi
1014,4811,10,5,Eyðimelavist,Melar og sandlendi
1015,7255,13,8,Fjalldrapamóavist,Mólendi
1016,1626,60,12,Starungsmýravist,Votlendi
1017,1352,48,12,Runnamýravist á láglendi,Votlendi
1018,7819,5,12,Brokflóavist,Votlendi
1019,5864,60,12,Starungsmýravist,Votlendi
1020,1162,2,10,Birkiskógur,Skóglendi
1021,5443,68,5,Víðimelavist,Melar og sandlendi
1022,248,20,8,Grasmóavist,Mólendi
1023,5478,34,8,Lyngmóavist á láglendi,Mólendi
1024,5303,10,5,Eyðimelavist,Melar og sandlendi
1025,6939,60,12,Starungsmýravist,Votlendi
1026,1464,14,8,Flagmóavist,Mólendi
1027,599,22,11,Gulstararfitjavist,Strandlendi
1028,791,69,8,Víðimóavist,Mólendi
1029,1649,6,2,Bugðupuntsvist,Graslendi
1030,6832,57,2,Snarrótarvist,Graslendi
1031,888,68,5,Víðimelavist,Melar og sandlendi
1032,7739,23,12,Gulstararflóavist,Votlendi
1033,2947,60,12,Starungsmýravist,Votlendi
1034,7529,63,12,Tjarnastararflóavist,Votlendi
1035,3085,60,12,Starungsmýravist,Votlendi
1036,6744,13,8,Fjalldrapamóavist,Mólendi
1037,5398,10,5,Eyðimelavist,Melar og sandlendi
1038,2435,60,12,Starungsmýravist,Votlendi
1039,7881,19,5,Grasmelavist,Melar og sandlendi
1040,2906,25,7,Hraungambravist,Moslendi
1041,5888,5,12,Brokflóavist,Votlendi
1042,5661,60,12,Starungsmýravist,Votlendi
1043,375,66,9,Urðarskriðuvist,Skriður og klettar
1044,6675,33,8,Lyngmóavist á hálendi,Mólendi
1045,4800,60,12,Starungsmýravist,Votlendi
1046,5054,10,5,Eyðimelavist,Melar og sandlendi
1047,7085,67,8,Víðikjarrvist,Mólendi
1048,4517,41,5,Mosamelavist,Melar og sandlendi
1049,5753,1,1,Auravist,Eyrar
1050,3790,48,12,Runnamýravist á láglendi,Votlendi
1051,4131,60,12,Starungsmýravist,Votlendi
1052,1960,2,10,Birkiskógur,Skóglendi
1053,1827,25,7,Hraungambravist,Moslendi
1054,892,58,8,Starmóavist,Mólendi
1055,4934,10,5,Eyðimelavist,Melar og sandlendi
1056,3629,63,12,Tjarnastararflóavist,Votlendi
1057,2331,56,0,Skógrækt,Aðrar landgerðir
1058,3150,34,8,Lyngmóavist á láglendi,Mólendi
1059,6860,29,10,Kjarrskógavist,Skóglendi
1060,4033,6,2,Bugðupuntsvist,Graslendi
1061,5093,26,12,Hrossanálarvist,Votlendi
1062,5233,32,3,Lynghraunavist,Hraunlendi
